1-Asphalt Road,2-Grass,3-Tree,4-Roof,5-Metal,6-Dirt
0.1589999943971634,0.10400000214576721,0.0689999982714653,0.1459999978542328,0.20100000500679016,0.4819999933242798
0.15299999713897705,0.09399999678134918,0.05700000002980232,0.1469999998807907,0.19599999487400055,0.48899999260902405
0.15199999511241913,0.09399999678134918,0.05700000002980232,0.1459999978542328,0.19499999284744263,0.47099998593330383
0.15000000596046448,0.08699999749660492,0.05400000140070915,0.15000000596046448,0.1889999955892563,0.4620000123977661
0.14900000393390656,0.08100000023841858,0.050999999046325684,0.1459999978542328,0.17599999904632568,0.4560000002384186
0.14800000190734863,0.08799999952316284,0.05400000140070915,0.14000000059604645,0.1809999942779541,0.4399999976158142
0.15600000321865082,0.07699999958276749,0.04600000008940697,0.1469999998807907,0.16899999976158142,0.4309999942779541
0.16099999845027924,0.07400000095367432,0.04600000008940697,0.14499999582767487,0.1720000058412552,0.42899999022483826
0.15600000321865082,0.07999999821186066,0.039000000804662704,0.13300000131130219,0.17399999499320984,0.4440000057220459
0.15700000524520874,0.08799999952316284,0.041999999433755875,0.1509999930858612,0.18000000715255737,0.46299999952316284
0.15299999713897705,0.07000000029802322,0.04699999839067459,0.14499999582767487,0.17599999904632568,0.4860000014305115
0.18000000715255737,0.08500000089406967,0.05700000002980232,0.15199999511241913,0.18000000715255737,0.4560000002384186
0.1679999977350235,0.061000000685453415,0.03999999910593033,0.13600000739097595,0.1889999955892563,0.4779999852180481
